"taskID","taskUID","mainStatus","fileName","satCode","procLevel","modisProduct","baseIndex","severityIndicator","burntAreaDataset","referenceYear","preFireRef","preFireType","postFireRef","minFireSize","geeTaskID","geeTaskCode","geeTaskStatus","postProcTaskID","postProcTaskStatus","metadataTaskID","metadataTaskStatus","closingTaskID","closingTaskStatus"
182,"f5ad565a-f825-42ce-9030-f3700d40c071","COMPLETED","SPT_RBR_NBR_MOD_E2002_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2002,3,"moving",6,10,"7fb3bbca-1fe5-4607-a336-f05f6b80e141","ZNPL2JJ6BZ32DIE4KKVLUOKT","GEE COMPLETED","d7ac23d0-a259-4544-befc-152c512f0524","POST COMPLETED","3551abca-1f03-4e77-b5c6-1016636f09d9","METADATA COMPLETED","b00b697f-6068-4822-9c02-cecb9f8e19a5","CLOSING COMPLETED"
183,"31e48574-b4d7-4570-a8e7-2b71101dcf16","COMPLETED","SPT_DELTA_NBR_MOD_E2003_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2003,3,"moving",6,10,"ce389534-dd1d-4d65-a76a-84cdbf73267e","W53SKREMYJPUWXFZNCPK2NTE","GEE COMPLETED","2adf3d2e-c259-44d6-925f-e3209e9f1eb3","POST COMPLETED","1282f5cb-91f7-499a-be9c-2f26f70c2469","METADATA COMPLETED","3828c34b-4acb-435a-968b-4ccc2ed45055","CLOSING COMPLETED"
184,"c2263e8e-440f-45b4-801b-c7809838b4a5","COMPLETED","SPT_RDELTA_NBR_MOD_E2003_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2003,3,"moving",6,10,"1ad36e1c-cc42-4d37-bb27-7d55da7080e0","SYT2CGIJQPUOU55XGI2ZAQON","GEE COMPLETED","9ce93913-e877-44e5-b7dc-a421fb484c16","POST COMPLETED","68b5f1d8-e0aa-49bb-82ee-1ae63a6738d8","METADATA COMPLETED","f8dc1815-4cec-4d87-a568-fe0f656de96e","CLOSING COMPLETED"
185,"d20bb193-43b9-4977-b55b-92c07ed1b460","COMPLETED","SPT_RBR_NBR_MOD_E2003_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2003,3,"moving",6,10,"26783bc9-e4f5-4cf3-89c4-1b6da0cda81e","QP5NVJ4PQUCX7J4DRFJEYBWN","GEE COMPLETED","0022cbfb-6ebf-4706-bfd7-c527716d7505","POST COMPLETED","912864b3-f7b8-4e44-b1fc-7cbf33bc95e3","METADATA COMPLETED","094b8cfd-a689-485c-97ae-4651b6b3e849","CLOSING COMPLETED"
186,"47792bb7-4ba3-4453-8b39-df97ba458b9b","COMPLETED","SPT_DELTA_NBR_MOD_E2004_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2004,3,"moving",6,10,"9195bec9-2a60-40d9-a327-29871d6eac6f","QHDWFDWJSA256XD6DFDLTWQM","GEE COMPLETED","a2bc4161-96e1-4956-90d2-faf52b1a03c4","POST COMPLETED","f40d2301-d9af-4cef-a519-586da9d2a9c3","METADATA COMPLETED","926888a7-f1c2-4ab2-8fbd-987a03cbb640","CLOSING COMPLETED"
187,"26dcd257-ce74-441d-8628-2242f6867134","COMPLETED","SPT_RDELTA_NBR_MOD_E2004_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2004,3,"moving",6,10,"0bd9cd4b-f305-4f50-bddc-ee9e034c1f58","FFMKEXYLOASZJKBZNJYY2VBB","GEE COMPLETED","6da5dab5-1ccb-4a9c-a984-a2ad29ff6e2f","POST COMPLETED","3ccd8864-f5c9-497d-8698-a6612a523a13","METADATA COMPLETED","39f706e3-b299-40de-a15f-2c657d2e2eb4","CLOSING COMPLETED"
188,"d0259ebb-bde8-4112-a1ba-f621bf21328c","COMPLETED","SPT_RBR_NBR_MOD_E2004_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2004,3,"moving",6,10,"ded4de7b-42bb-4d23-847f-96742d3c18a1","73K7ZDDA565JTCMIR4KK7S6H","GEE COMPLETED","a35b402d-ed8e-4ef7-945c-541f8cd7f790","POST COMPLETED","d6f459de-9922-49ae-909e-b527a6798218","METADATA COMPLETED","d446cdc7-b051-474b-b5fa-71764b988e63","CLOSING COMPLETED"
189,"37577211-b0ec-4bfa-bb94-7f5931e98451","COMPLETED","SPT_DELTA_NBR_MOD_E2005_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2005,3,"moving",6,10,"3ce290b6-1a03-45e4-b861-56e03767efbd","33DH24LSTXX2KJMYJ6CQ4S5M","GEE COMPLETED","f6aa6f64-a718-42e1-b2e0-7a860c85d1db","POST COMPLETED","fb5fbe05-f9db-414e-a883-ab930eb3a4ed","METADATA COMPLETED","0a4ffb96-2c2c-41d1-b877-d838351ccd35","CLOSING COMPLETED"
190,"66d62fae-4b0f-4f1e-8c57-49b4c4bbe217","COMPLETED","SPT_RDELTA_NBR_MOD_E2005_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2005,3,"moving",6,10,"be8d21cd-7789-4b64-9304-0e75a60cb8d8","OJAFR6LE5OGNXPCMUVPPIOCH","GEE COMPLETED","52e80825-c9ad-414f-8cee-cee3716d091f","POST COMPLETED","5b5f25ad-2fe6-47eb-a3a9-da2bb00b76a4","METADATA COMPLETED","6ad4960b-9319-4223-b2aa-c887576b914e","CLOSING COMPLETED"
191,"81c2993f-d600-4fe8-a364-c666386ed77f","COMPLETED","SPT_RBR_NBR_MOD_E2005_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2005,3,"moving",6,10,"61024138-cc36-4375-8efc-055e9a773677","QSXYRSQWHKH3KRL3OBLZPIGS","GEE COMPLETED","39714414-e1ca-4db9-af3c-d38254a729f0","POST COMPLETED","649a1f39-c093-4f62-8a43-cc2064e23e6a","METADATA COMPLETED","8de4b191-5945-43e3-9f1e-0e1721f04ec5","CLOSING COMPLETED"
192,"d40b0a6a-fc15-400c-9c98-6dc9c8ffb9e6","COMPLETED","SPT_DELTA_NBR_MOD_E2006_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2006,3,"moving",6,10,"a531621b-dbd7-4be0-a869-ef43f41286d4","VSHRQIBZ3DWPBOPZ2FQ2QGZK","GEE COMPLETED","56bb1042-133d-42d0-a2ae-b33f27d783ba","POST COMPLETED","d2b0309e-917d-4fde-a224-b175a7757d90","METADATA COMPLETED","0e3b95a6-1587-46b6-9543-20d270b70cbf","CLOSING COMPLETED"
193,"6657741f-7350-47cd-80a9-caeec964048e","COMPLETED","SPT_RDELTA_NBR_MOD_E2006_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2006,3,"moving",6,10,"4e2371d0-de03-4e38-a404-bf4e31c57180","RFSZXR4S7XANZ7TIDYYEHKKK","GEE COMPLETED","5dc02474-a324-4f60-bda0-bb34648dcb34","POST COMPLETED","49f092d7-1ff9-4c49-81ca-fc317c828161","METADATA COMPLETED","b17c9f0e-10cf-48d7-8c45-b0189507210c","CLOSING COMPLETED"
194,"3f5d13b5-38d0-4464-9ad5-0ecc35f64a48","COMPLETED","SPT_RBR_NBR_MOD_E2006_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2006,3,"moving",6,10,"945ff1e5-accc-4f2d-83b2-693d94692938","ZIWW7TOHKWQ6N55BKLCHSOJQ","GEE COMPLETED","e6a4c6bb-52ce-4e77-a217-23b422feb105","POST COMPLETED","38fa0e6b-42b8-4f94-aa8b-a956a2275198","METADATA COMPLETED","d82c04ac-bbce-4c0a-9073-97e1c138fdf6","CLOSING COMPLETED"
195,"774ccab6-119d-4d04-85c6-e8898d7e8aa8","COMPLETED","SPT_DELTA_NBR_MOD_E2007_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2007,3,"moving",6,10,"9abcd4f8-6010-46d4-bae5-0d5106e49875","NYCJABLQN5OXF4RTF672AF7E","GEE COMPLETED","d0070e5f-ca66-4d64-89dc-709d606dd6d8","POST COMPLETED","9e0acdce-0c50-45b1-a988-3442b45e7bc7","METADATA COMPLETED","29a31db2-967d-41e8-a4fa-679ffd2a7e85","CLOSING COMPLETED"
196,"9e399cd4-e252-4373-8373-41d00f61435d","COMPLETED","SPT_RDELTA_NBR_MOD_E2007_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2007,3,"moving",6,10,"9f0f5afe-f1de-429b-bc78-6263db7c2a2a","YCWFHTQEQ2MJIRWQ5UCLQHPE","GEE COMPLETED","84e63505-7ca4-4bf6-9104-8b62edb9f1c1","POST COMPLETED","fb62fe64-e082-42ba-8a4d-6ccfe227b21b","METADATA COMPLETED","d24e4286-d184-49f7-9100-048a215e9c7c","CLOSING COMPLETED"
197,"96ad34ab-a043-4487-ae94-7b57b6255b72","COMPLETED","SPT_RBR_NBR_MOD_E2007_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2007,3,"moving",6,10,"07de2f68-4b45-4de0-b7dc-a8c28abd49fd","3JV33OM3E3GAQTA2FOSD63FG","GEE COMPLETED","d0c8c115-bbdf-496f-b31d-1d1eb65c6876","POST COMPLETED","5e544e82-0efc-431c-8bf2-5936d4ebbc7e","METADATA COMPLETED","b0c813f8-e7d6-42c2-a909-3aac76e05f6c","CLOSING COMPLETED"
198,"74e5f50a-6c18-4565-b2ec-9280e7acb4a9","COMPLETED","SPT_DELTA_NBR_MOD_E2008_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2008,3,"moving",6,10,"6b219f38-64f7-4457-b8a6-cc90dd4c30db","GGEMJ2PGNAWBHFNIQAYE75BD","GEE COMPLETED","5e61f11f-6a1f-4529-b73b-83566183ecf4","POST COMPLETED","9bd28dc5-525c-454c-9238-f4b7c8a9c0f6","METADATA COMPLETED","937f25b8-9f15-4456-a0be-f1c65020f682","CLOSING COMPLETED"
199,"fc29d2b0-a124-42a6-a5f2-c6d54d85ee5a","COMPLETED","SPT_RDELTA_NBR_MOD_E2008_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2008,3,"moving",6,10,"25326bd2-39a6-4d90-aa93-8e3977fab107","ZCFCLLKHPHDU43XW7JERVOEU","GEE COMPLETED","10ee392e-6512-414f-937b-1b89807104ae","POST COMPLETED","6a4f0a3a-d05c-4829-9b1a-d8cd124168dc","METADATA COMPLETED","e169d456-2081-4b5a-ad7e-dfee41953328","CLOSING COMPLETED"
200,"684e4016-a571-4eed-815c-4798a4512fc9","COMPLETED","SPT_RBR_NBR_MOD_E2008_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2008,3,"moving",6,10,"9680f192-2518-4041-9896-312646493036","ANLEXZQZXXRXREUZGDBQVGKM","GEE COMPLETED","843a37e1-e3e6-4303-8d84-f141e6425442","POST COMPLETED","7c69cfbc-e3e9-4550-a465-1d244b2071b7","METADATA COMPLETED","c6682157-39e1-49c1-8fa3-36677dc9c093","CLOSING COMPLETED"
201,"f20bbd4a-de92-4e64-8bf3-fd96c588ae86","COMPLETED","SPT_DELTA_NBR_MOD_E2009_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2009,3,"moving",6,10,"639212ee-98a7-46ce-a2e6-9cbee08d06e8","SR3ALIDIFMCBNWMO64BH4366","GEE COMPLETED","4be8eb3b-4745-40d8-b9d2-a40b3fe6df1a","POST COMPLETED","ccbc0267-97b9-4b78-a450-287716bbf22f","METADATA COMPLETED","ca0b841e-e13e-4658-a175-f5e4751ba032","CLOSING COMPLETED"
202,"5c8abcca-38b3-496f-8648-cca260a3e61a","COMPLETED","SPT_RDELTA_NBR_MOD_E2009_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2009,3,"moving",6,10,"864e94e6-31cc-4137-9e37-0d4a624c3fb9","T3LMMJUZZPZNUTUIUJ5IFA26","GEE COMPLETED","a16c56bd-f4c2-458f-b587-976875ac24c0","POST COMPLETED","775bb4fd-a961-46dd-808d-e8be15b47307","METADATA COMPLETED","278c412f-4821-4eb1-ae27-1e9b78709034","CLOSING COMPLETED"
203,"0fd2678c-453f-4429-a6bd-53011bafa0f7","COMPLETED","SPT_RBR_NBR_MOD_E2009_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2009,3,"moving",6,10,"611f5431-6b75-46e5-ac21-574a2f46f540","7L377VA4RSA763P2UOO4BNSD","GEE COMPLETED","91857eea-2b3e-4871-84b1-7b7b202d9f8c","POST COMPLETED","f6eb6b13-61b5-4228-a6c9-584579ab4054","METADATA COMPLETED","b2c7f2f0-023d-4590-8f88-0afd2ebdbfd4","CLOSING COMPLETED"
204,"6d915af0-03e6-45c3-a341-d62782786474","COMPLETED","SPT_DELTA_NBR_MOD_E2010_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2010,3,"moving",6,10,"06d06764-7cfa-478c-be6c-f61eafd8092e","O2JTJCPQGWJSTAFS5DUKQVD5","GEE COMPLETED","3c72504b-bb22-4ce2-be5f-30c5fe0ad156","POST COMPLETED","3c24d317-18c4-4e75-bd4e-2890d502e3d7","METADATA COMPLETED","c53fc7de-35dc-4982-804b-4a811d5dabe7","CLOSING COMPLETED"
205,"97b58c06-d749-406d-b940-074f2e19b70f","COMPLETED","SPT_RDELTA_NBR_MOD_E2010_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2010,3,"moving",6,10,"70c4442e-20d9-4f2f-aba2-6ef581e92568","37R2TRHYPZXVNXJVRYNGRKGE","GEE COMPLETED","0a6340cc-0503-49b2-bdf7-06a7a9a1929d","POST COMPLETED","c95d2d4f-c6da-45ed-81d8-65f1b6b2b614","METADATA COMPLETED","cc0e1253-379a-4f20-a534-5f495e9ce78a","CLOSING COMPLETED"
206,"79946314-18b8-4dc3-93d6-46e80c2658a3","COMPLETED","SPT_RBR_NBR_MOD_E2010_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2010,3,"moving",6,10,"86f60f26-3118-4841-ab25-13dce8b00702","ZURPCOK2P53HBWYH6GPXPLPO","GEE COMPLETED","728bb2cd-98e7-4b36-98ce-5208aa3149ef","POST COMPLETED","72aa7841-65af-40d0-88ef-c63ee7504daa","METADATA COMPLETED","6b41c8d3-fd8f-49c6-8719-3dfd4b6e2ba3","CLOSING COMPLETED"
207,"108c2f1f-d21b-47a6-a23b-173c31eed202","COMPLETED","SPT_DELTA_NBR_MOD_E2011_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2011,3,"moving",6,10,"41bc2842-18eb-443f-a478-5a4a469ef6e1","UWGOLO2V3LMRO63UORQYKRXV","GEE COMPLETED","77894bf3-1022-4081-8d2d-a6cbb7f3c619","POST COMPLETED","91e9be00-d50e-4ebe-ab26-b98e6d6fa9ff","METADATA COMPLETED","932b8a45-d1ce-4a25-a1e5-04f97906f2dd","CLOSING COMPLETED"
208,"ca87caeb-ac66-45a3-80a4-7214d69c8655","COMPLETED","SPT_RDELTA_NBR_MOD_E2011_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2011,3,"moving",6,10,"3a8f4163-1beb-4bba-88f7-cdd00231950d","KPPV65OQEDEO643YDPIL27GZ","GEE COMPLETED","5667e90f-8df1-4f14-8975-8eac2c8a137d","POST COMPLETED","3ab559af-31ad-443d-b7fe-6854ef73ac55","METADATA COMPLETED","d357a3a4-7e39-42c4-9af4-7d46109f8c85","CLOSING COMPLETED"
209,"01625d12-56b4-4c95-afaf-5ea692e661cd","COMPLETED","SPT_RBR_NBR_MOD_E2011_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2011,3,"moving",6,10,"4f1d26e4-4cff-4387-bb00-fa545e185ac0","SE6NPRAOUSKHGNRQOXOLWS6E","GEE COMPLETED","2b501a74-8852-4b44-8660-6a5ca5c4da4f","POST COMPLETED","fa3ec58b-668a-4aa2-8076-ffeecd8eb675","METADATA COMPLETED","e61470a5-61cb-4eaa-a477-89a3cb224877","CLOSING COMPLETED"
210,"139268b6-da91-4103-b65c-821401d045b3","COMPLETED","SPT_DELTA_NBR_MOD_E2012_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2012,3,"moving",6,10,"ee645531-99bd-4376-b519-c9c948ff3a26","6NU2ZSILUF3W3FU7EZ3DW2VH","GEE COMPLETED","f323dbf6-b86b-44b8-8d25-3768e2f29d16","POST COMPLETED","354e2346-3312-46ff-ae22-61ad010ac847","METADATA COMPLETED","210b7af2-adca-43f0-a87d-ddb54e9783f9","CLOSING COMPLETED"
211,"d64a1bdc-9282-4b04-a299-3416859e1a85","COMPLETED","SPT_RDELTA_NBR_MOD_E2012_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2012,3,"moving",6,10,"4d97fd4b-ddfd-4396-9fce-306c3e4b3c4b","K3DZCFOWHISTGTB2CPO25KKD","GEE COMPLETED","6c921835-a6d3-4fe8-83cf-9dd0cd0cc318","POST COMPLETED","8663464c-e498-4ded-b3af-07a5fe0fde17","METADATA COMPLETED","40b93b4a-4690-4e54-956c-8f77e16b401d","CLOSING COMPLETED"
212,"4a741d15-6123-4be3-8aed-8f5393cc2145","COMPLETED","SPT_RBR_NBR_MOD_E2012_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2012,3,"moving",6,10,"33c6f4ba-1854-4492-b5b9-afc55acecfa8","BS6VJRMGKPIFANJT72E2D3KT","GEE COMPLETED","dd885cf5-b2ae-4c8e-9f49-07f118ba5591","POST COMPLETED","87a145f5-df5b-4fda-863f-0dee22c0290a","METADATA COMPLETED","f3948d22-6026-452e-b71e-8cdeb97425a6","CLOSING COMPLETED"
213,"9b4e02db-d762-4dc1-9607-831c18c0d3cc","COMPLETED","SPT_DELTA_NBR_MOD_E2013_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2013,3,"moving",6,10,"02620ccf-69ab-443a-a5af-86ee593e488e","FTO5WA4FISCQZQTJEHFZ5W5A","GEE COMPLETED","b4032bfb-01fd-4d0f-a038-07c5cbfdc02e","POST COMPLETED","f0e4be96-26ce-43dc-985b-1708423a4984","METADATA COMPLETED","bd43c6fb-7eb4-4c05-a4ad-46377d84f701","CLOSING COMPLETED"
214,"293f6de9-ec12-454a-a104-7c0e61f56d02","COMPLETED","SPT_RDELTA_NBR_MOD_E2013_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2013,3,"moving",6,10,"bdda75db-4db2-4e59-bafc-a80de56f63b3","SQTVLTXGEMS6VSWXICCU4U4Y","GEE COMPLETED","3970cc0a-acc6-411a-9021-21a1ce62f9ed","POST COMPLETED","a5efadf3-e4e2-45af-93f6-d5a1a6c3580b","METADATA COMPLETED","cf4850c6-1492-43e7-94d2-e98b9901e645","CLOSING COMPLETED"
215,"86b33c1f-d706-4e80-aa17-a3905092f08e","COMPLETED","SPT_RBR_NBR_MOD_E2013_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2013,3,"moving",6,10,"1b66005b-6300-4e0a-901f-881a41859dc2","LYKS3CGCBCTYWFIDL37T7SGQ","GEE COMPLETED","94d27ada-ed2d-4464-9ae5-631348c5cc5c","POST COMPLETED","aeeefd52-1a8e-471e-8e9b-2fcd0377fe78","METADATA COMPLETED","7703ae56-6acc-4ac6-890a-9b78e8f22583","CLOSING COMPLETED"
216,"3024606a-0345-4da7-9bbc-51899b0a5308","COMPLETED","SPT_DELTA_NBR_MOD_E2014_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2014,3,"moving",6,10,"bc057d69-8193-4979-b872-bb27573679a4","HOBQGLGV5Z43Z2FYDAJC5C65","GEE COMPLETED","1ea7bcf6-1de2-4086-a937-f5f6b644dc5e","POST COMPLETED","4f8efa42-a36a-4807-9599-a904e1fe9ec9","METADATA COMPLETED","a3dc8b16-2f66-4cc1-a9ac-180a05abe772","CLOSING COMPLETED"
217,"abdad7cf-83d9-4e8e-99dd-0b03131d1511","COMPLETED","SPT_RDELTA_NBR_MOD_E2014_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2014,3,"moving",6,10,"29256068-105b-45b9-9bf8-7ffbfd6df6c5","T3IYUPITE2YA4DEPKRPFMJPF","GEE COMPLETED","98bd977b-97d9-40a0-8b05-b22c06ad9334","POST COMPLETED","1c6ea25d-fa65-4c98-aed1-3c14624d08bd","METADATA COMPLETED","33068e85-34a1-4ca3-acc1-e518296fd9f0","CLOSING COMPLETED"
218,"aa9f1ed1-eed3-475c-9db7-bce001f0ac50","COMPLETED","SPT_RBR_NBR_MOD_E2014_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2014,3,"moving",6,10,"8cdc1b43-6c72-45b4-be93-30221ae75e5d","TQYDG6YMNFTWBPL5C5F6EOV3","GEE COMPLETED","a45ef6b4-2d68-4676-b1a2-c3d7be763280","POST COMPLETED","bd70f39f-dffa-4651-a519-1771a809d443","METADATA COMPLETED","b5bb800b-aa64-44ab-b139-dc0613bf9c26","CLOSING COMPLETED"
219,"8b172a96-9f4e-4be5-92b4-2bef30a706c8","COMPLETED","SPT_DELTA_NBR_MOD_E2015_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2015,3,"moving",6,10,"4910a982-aa9e-4a52-a386-1894d54cebf3","2NOK4UFTFWZHN2Q7ZXHETLYN","GEE COMPLETED","9091f8f2-e37c-4229-82e0-64501a9ca58e","POST COMPLETED","fbf7f602-9f6c-49ab-a0ac-5fc265d9a462","METADATA COMPLETED","06a6ef59-f0dc-4e3f-be96-fda9a101b621","CLOSING COMPLETED"
220,"f4ca126c-dfe6-4759-8a1a-313359522d04","COMPLETED","SPT_RDELTA_NBR_MOD_E2015_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2015,3,"moving",6,10,"459f28cc-c6e4-4491-a3a0-4ea177e7c3f7","GJATXCAAS264X4JCRQ7KOYMT","GEE COMPLETED","b2854512-d3b5-42be-85d0-7228f42ab386","POST COMPLETED","a2582399-2c3a-4306-a360-9f492aa2fa47","METADATA COMPLETED","f18975f0-a800-4fcc-851a-cb4f9c98d964","CLOSING COMPLETED"
221,"03249a02-bbb3-4e4c-9414-9d248e3c71b5","COMPLETED","SPT_RBR_NBR_MOD_E2015_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2015,3,"moving",6,10,"94efd9c1-bae5-4d0d-9023-63f70ce7d983","W4CTIJ2RKJNUFSFRU4E2GTVR","GEE COMPLETED","34f99bf6-e50a-46f5-8f56-69dce03f9ba0","POST COMPLETED","9535f6ed-d0d9-4a9f-8713-5f31c1807bd9","METADATA COMPLETED","4032cb89-b01a-4d97-aa82-52b0d73bef7d","CLOSING COMPLETED"
222,"59c5428e-9f24-49ef-ad7f-ebbc2e063dce","COMPLETED","SPT_DELTA_NBR_MOD_E2016_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2016,3,"moving",6,10,"35dcc921-76dc-449d-b226-51cca29fab25","NFNAEMSXQVAPBPQLXDIQHRRM","GEE COMPLETED","0b05ab9d-c1d4-4e34-bcd5-d1ed4d37da31","POST COMPLETED","5490426f-b6f9-45ca-8699-04720134aca5","METADATA COMPLETED","0a704eb6-2963-4d7f-8c52-e92a8959469f","CLOSING COMPLETED"
223,"124d285e-059c-42b7-a9c3-823c3973f822","COMPLETED","SPT_RDELTA_NBR_MOD_E2016_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2016,3,"moving",6,10,"849bc1f9-0032-4633-87c6-456534e5deae","WV7IS54G6TUOVNFL3WAFHRHW","GEE COMPLETED","aebf8025-7ab6-4d09-b469-1ff2139d64b4","POST COMPLETED","fb85e42f-26d9-40a2-8676-5faa9054b96d","METADATA COMPLETED","ff6e5c91-5503-4e53-bc9c-373e23b91933","CLOSING COMPLETED"
224,"c69177bb-7b51-46f5-b6e7-fc0941238a77","COMPLETED","SPT_RBR_NBR_MOD_E2016_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2016,3,"moving",6,10,"b70ffd8b-2286-4bb4-b670-24782ac13ffd","E3A3VJ27ZSIXGTAMCVTBWIGA","GEE COMPLETED","5cfbb4d1-3827-490f-8c30-71a5efa2387e","POST COMPLETED","83354f43-7628-497e-984a-c4ffac13cf57","METADATA COMPLETED","67f2f539-cb36-4262-9d7a-819758d0b686","CLOSING COMPLETED"
225,"3df50826-71ef-4258-ab3c-6017559609a0","COMPLETED","SPT_DELTA_NBR_MOD_E2017_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2017,3,"moving",6,10,"12746f63-0407-4ee1-988a-907e7eb8a334","Z64HZAA2J3VRNK3NFZO7EXVR","GEE COMPLETED","8ac5fa69-9c76-413d-8367-55d40958ecba","POST COMPLETED","04861ba8-20b8-46d7-a3f2-bdaa19c66a3e","METADATA COMPLETED","b8ef6e70-e6e3-418b-af87-c2ceeffc70a6","CLOSING COMPLETED"
226,"8bac00bd-51ad-406c-9d2e-5255211d8e1f","COMPLETED","SPT_RDELTA_NBR_MOD_E2017_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RDELTA","EFFIS",2017,3,"moving",6,10,"3b9e36bb-2ef0-4f3f-92c4-5cb96b4400aa","ODGYM76JFVUJHYKQR533F6DQ","GEE COMPLETED","7b8c2a56-0ac8-492a-8409-cfed22c7028a","POST COMPLETED","4d424384-4e24-412e-98ac-337219682974","METADATA COMPLETED","261813b2-e232-45dd-8859-999217051ed5","CLOSING COMPLETED"
227,"bd17b85c-bfc8-490c-83bb-c62796c7dfa6","COMPLETED","SPT_RBR_NBR_MOD_E2017_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","RBR","EFFIS",2017,3,"moving",6,10,"a951148f-680a-4a27-a075-5e98432001bd","B4WDKOHIK625CJU3EJAYCMNM","GEE COMPLETED","98dedc01-1474-4813-a28d-9edbfdb81db3","POST COMPLETED","828f7076-c58f-4ccc-9125-63a376aea86f","METADATA COMPLETED","ef8d0ed9-cee4-4540-8a81-6eccbc4f70ed","CLOSING COMPLETED"
228,"1e5ead63-2a83-443f-870d-060333628d03","COMPLETED","SPT_DELTA_NBR_MOD_E2018_R003P006_20230408_v01","MOD","L2","MOD13Q1","NBR","DELTA","EFFIS",2018,3,"moving",6,10,"924ca395-8f9f-4b33-8f03-b3325dcf9b33","XXRYLNS2SEPSWFJYPKJ5PAOD","GEE COMPLETED","2884886a-d699-435d-ad16-07473c569463","POST COMPLETED","c6e48d21-a271-4fa9-9edc-10d5bda7074d","METADATA COMPLETED","0eff5144-c88a-4635-8f60-ee703c77ab4e","CLOSING COMPLETED"
